Record_id,CountyFips,StateName,CountyName,ReportYear,Value,MeasureType
57473,13303,Georgia,Washington,2007,14.3689885,2
57474,13303,Georgia,Washington,2008,12.08475384,2
57475,13303,Georgia,Washington,2009,10.8273795,2
57476,13303,Georgia,Washington,2010,11.43736128,2
57477,13303,Georgia,Washington,2011,11.66082262,2
57478,13305,Georgia,Wayne,2001,11.85894078,2
57479,13305,Georgia,Wayne,2002,10.96569745,2
57480,13305,Georgia,Wayne,2003,10.72345646,2
57481,13305,Georgia,Wayne,2004,11.67782265,2
57482,13305,Georgia,Wayne,2005,12.33346394,2
57483,13305,Georgia,Wayne,2006,11.55272648,2
57484,13305,Georgia,Wayne,2007,11.8692469,2
57485,13305,Georgia,Wayne,2008,10.33725901,2
57486,13305,Georgia,Wayne,2009,9.652057803,2
57487,13305,Georgia,Wayne,2010,10.25012313,2
57488,13305,Georgia,Wayne,2011,10.37108749,2
57489,13307,Georgia,Webster,2001,12.32043227,2
57490,13307,Georgia,Webster,2002,11.3643281,2
57491,13307,Georgia,Webster,2003,10.93893181,2
57492,13307,Georgia,Webster,2004,12.09000158,2
57493,13307,Georgia,Webster,2005,12.45472325,2
57494,13307,Georgia,Webster,2006,12.29740643,2
57495,13307,Georgia,Webster,2007,13.66198031,2
57496,13307,Georgia,Webster,2008,11.80172317,2
57497,13307,Georgia,Webster,2009,10.52301272,2
57498,13307,Georgia,Webster,2010,11.48767324,2
57499,13307,Georgia,Webster,2011,11.03693303,2
57500,13309,Georgia,Wheeler,2001,11.84724107,2
57501,13309,Georgia,Wheeler,2002,10.90905866,2
57502,13309,Georgia,Wheeler,2003,10.5915745,2
57503,13309,Georgia,Wheeler,2004,11.75288795,2
57504,13309,Georgia,Wheeler,2005,12.22567092,2
57505,13309,Georgia,Wheeler,2006,11.72519057,2
57506,13309,Georgia,Wheeler,2007,12.41207622,2
57507,13309,Georgia,Wheeler,2008,10.83311375,2
57508,13309,Georgia,Wheeler,2009,9.88345031,2
57509,13309,Georgia,Wheeler,2010,10.63257901,2
57510,13309,Georgia,Wheeler,2011,10.80449916,2
57511,13311,Georgia,White,2001,14.39880392,2
57512,13311,Georgia,White,2002,13.47070629,2
57513,13311,Georgia,White,2003,13.68387452,2
57514,13311,Georgia,White,2004,13.25706756,2
57515,13311,Georgia,White,2005,13.53016073,2
57516,13311,Georgia,White,2006,13.4889913,2
57517,13311,Georgia,White,2007,14.22074436,2
57518,13311,Georgia,White,2008,11.73030427,2
57519,13311,Georgia,White,2009,10.18183352,2
57520,13311,Georgia,White,2010,10.81525064,2
57521,13311,Georgia,White,2011,9.997580079,2
57522,13313,Georgia,Whitfield,2001,16.3838378,2
57523,13313,Georgia,Whitfield,2002,15.46168811,2
57524,13313,Georgia,Whitfield,2003,15.25339751,2
57525,13313,Georgia,Whitfield,2004,14.84577161,2
57526,13313,Georgia,Whitfield,2005,15.82862164,2
57527,13313,Georgia,Whitfield,2006,15.01292935,2
57528,13313,Georgia,Whitfield,2007,16.33714918,2
57529,13313,Georgia,Whitfield,2008,13.90979234,2
57530,13313,Georgia,Whitfield,2009,11.18065881,2
57531,13313,Georgia,Whitfield,2010,12.32056705,2
57532,13313,Georgia,Whitfield,2011,11.63087941,2
57533,13315,Georgia,Wilcox,2001,12.36175124,2
57534,13315,Georgia,Wilcox,2002,11.48054244,2
57535,13315,Georgia,Wilcox,2003,11.01380937,2
57536,13315,Georgia,Wilcox,2004,12.04867034,2
57537,13315,Georgia,Wilcox,2005,12.99491647,2
57538,13315,Georgia,Wilcox,2006,12.15715855,2
57539,13315,Georgia,Wilcox,2007,13.24167755,2
57540,13315,Georgia,Wilcox,2008,11.28113078,2
57541,13315,Georgia,Wilcox,2009,10.34819036,2
57542,13315,Georgia,Wilcox,2010,11.40486931,2
57543,13315,Georgia,Wilcox,2011,11.37947656,2
57544,13317,Georgia,Wilkes,2001,14.08937483,2
57545,13317,Georgia,Wilkes,2002,12.78726154,2
57546,13317,Georgia,Wilkes,2003,12.79277586,2
57547,13317,Georgia,Wilkes,2004,13.73266532,2
57548,13317,Georgia,Wilkes,2005,13.80886127,2
57549,13317,Georgia,Wilkes,2006,14.08039928,2
57550,13317,Georgia,Wilkes,2007,14.70934624,2
57551,13317,Georgia,Wilkes,2008,12.74501014,2
57552,13317,Georgia,Wilkes,2009,10.83454359,2
57553,13317,Georgia,Wilkes,2010,11.63118085,2
57554,13317,Georgia,Wilkes,2011,10.90411498,2
57555,13319,Georgia,Wilkinson,2001,15.37797876,2
57556,13319,Georgia,Wilkinson,2002,12.57351379,2
57557,13319,Georgia,Wilkinson,2003,12.52300049,2
57558,13319,Georgia,Wilkinson,2004,13.59301908,2
57559,13319,Georgia,Wilkinson,2005,13.97741104,2
57560,13319,Georgia,Wilkinson,2006,13.51405172,2
57561,13319,Georgia,Wilkinson,2007,14.74051255,2
57562,13319,Georgia,Wilkinson,2008,12.30246255,2
57563,13319,Georgia,Wilkinson,2009,11.41161357,2
57564,13319,Georgia,Wilkinson,2010,12.35443418,2
57565,13319,Georgia,Wilkinson,2011,12.29859229,2
57566,13321,Georgia,Worth,2001,12.73565377,2
57567,13321,Georgia,Worth,2002,11.7611183,2
57568,13321,Georgia,Worth,2003,11.22341694,2
57569,13321,Georgia,Worth,2004,12.18426069,2
57570,13321,Georgia,Worth,2005,13.31106143,2
57571,13321,Georgia,Worth,2006,12.30997894,2
57572,13321,Georgia,Worth,2007,13.72862853,2
57573,13321,Georgia,Worth,2008,11.64401506,2
57574,13321,Georgia,Worth,2009,10.57242244,2
57575,13321,Georgia,Worth,2010,11.64964059,2
57576,13321,Georgia,Worth,2011,11.91203677,2
57577,16001,Idaho,Ada,2001,9.974035477,2
57578,16001,Idaho,Ada,2002,9.669727077,2
57579,16001,Idaho,Ada,2003,8.287229562,2
57580,16001,Idaho,Ada,2004,9.648187792,2
57581,16001,Idaho,Ada,2005,9.969076318,2
57582,16001,Idaho,Ada,2006,10.49487478,2
57583,16001,Idaho,Ada,2007,9.782093647,2
57584,16001,Idaho,Ada,2008,9.3949405,2
57585,16001,Idaho,Ada,2009,8.951833123,2
57586,16001,Idaho,Ada,2010,7.743276005,2
57587,16001,Idaho,Ada,2011,9.727898989,2
57588,16003,Idaho,Adams,2001,7.824598293,2
57589,16003,Idaho,Adams,2002,7.370817997,2
57590,16003,Idaho,Adams,2003,5.725927077,2
57591,16003,Idaho,Adams,2004,7.280816872,2
57592,16003,Idaho,Adams,2005,8.627659104,2
57593,16003,Idaho,Adams,2006,10.35010777,2
57594,16003,Idaho,Adams,2007,8.364492219,2
57595,16003,Idaho,Adams,2008,6.295253522,2
57596,16003,Idaho,Adams,2009,6.806455532,2
57597,16003,Idaho,Adams,2010,6.0140152,2
57598,16003,Idaho,Adams,2011,5.98223171,2
57599,16005,Idaho,Bannock,2001,10.00317296,2
57600,16005,Idaho,Bannock,2002,9.401794288,2
57601,16005,Idaho,Bannock,2003,7.2357834,2
57602,16005,Idaho,Bannock,2004,10.54238837,2
57603,16005,Idaho,Bannock,2005,10.55454512,2
57604,16005,Idaho,Bannock,2006,8.022355137,2
57605,16005,Idaho,Bannock,2007,8.786862537,2
57606,16005,Idaho,Bannock,2008,7.930084265,2
57607,16005,Idaho,Bannock,2009,7.507363466,2
57608,16005,Idaho,Bannock,2010,7.019227375,2
57609,16005,Idaho,Bannock,2011,7.153741838,2
57610,16007,Idaho,Bear Lake,2001,9.426544151,2
57611,16007,Idaho,Bear Lake,2002,9.177624858,2
57612,16007,Idaho,Bear Lake,2003,6.818153808,2
57613,16007,Idaho,Bear Lake,2004,10.30639339,2
57614,16007,Idaho,Bear Lake,2005,9.454054734,2
57615,16007,Idaho,Bear Lake,2006,7.253010208,2
57616,16007,Idaho,Bear Lake,2007,6.816082197,2
57617,16007,Idaho,Bear Lake,2008,7.293903533,2
57618,16007,Idaho,Bear Lake,2009,7.748223564,2
57619,16007,Idaho,Bear Lake,2010,7.305503014,2
57620,16007,Idaho,Bear Lake,2011,6.639589545,2
57621,16009,Idaho,Benewah,2001,9.812057764,2
57622,16009,Idaho,Benewah,2002,9.635102666,2
57623,16009,Idaho,Benewah,2003,7.953860921,2
57624,16009,Idaho,Benewah,2004,9.142596426,2
57625,16009,Idaho,Benewah,2005,9.790000819,2
57626,16009,Idaho,Benewah,2006,8.894139849,2
57627,16009,Idaho,Benewah,2007,8.188193093,2
57628,16009,Idaho,Benewah,2008,8.534975249,2
57629,16009,Idaho,Benewah,2009,9.591010268,2
57630,16009,Idaho,Benewah,2010,9.209978907,2
57631,16009,Idaho,Benewah,2011,6.804086644,2
57632,16011,Idaho,Bingham,2001,10.43858597,2
57633,16011,Idaho,Bingham,2002,9.261536167,2
57634,16011,Idaho,Bingham,2003,7.115428164,2
57635,16011,Idaho,Bingham,2004,9.515177366,2
57636,16011,Idaho,Bingham,2005,10.04114096,2
57637,16011,Idaho,Bingham,2006,8.245214855,2
57638,16011,Idaho,Bingham,2007,9.003155877,2
57639,16011,Idaho,Bingham,2008,8.146800019,2
57640,16011,Idaho,Bingham,2009,7.630012978,2
57641,16011,Idaho,Bingham,2010,7.131152896,2
57642,16011,Idaho,Bingham,2011,7.303948907,2
57643,16013,Idaho,Blaine,2001,8.092554907,2
57644,16013,Idaho,Blaine,2002,7.617985838,2
57645,16013,Idaho,Blaine,2003,6.505407962,2
57646,16013,Idaho,Blaine,2004,7.829102301,2
57647,16013,Idaho,Blaine,2005,8.227958151,2
57648,16013,Idaho,Blaine,2006,8.867816512,2
57649,16013,Idaho,Blaine,2007,7.126659414,2
57650,16013,Idaho,Blaine,2008,7.393085437,2
57651,16013,Idaho,Blaine,2009,6.497060696,2
57652,16013,Idaho,Blaine,2010,5.90932494,2
57653,16013,Idaho,Blaine,2011,5.947438611,2
57654,16015,Idaho,Boise,2001,7.575128312,2
57655,16015,Idaho,Boise,2002,7.438085592,2
57656,16015,Idaho,Boise,2003,5.93522157,2
57657,16015,Idaho,Boise,2004,7.357439005,2
57658,16015,Idaho,Boise,2005,7.894677337,2
57659,16015,Idaho,Boise,2006,11.10837935,2
57660,16015,Idaho,Boise,2007,6.165843041,2
57661,16015,Idaho,Boise,2008,6.184063298,2
57662,16015,Idaho,Boise,2009,6.092313912,2
57663,16015,Idaho,Boise,2010,5.245949655,2
57664,16015,Idaho,Boise,2011,5.47147563,2
57665,16017,Idaho,Bonner,2001,9.453625934,2
57666,16017,Idaho,Bonner,2002,9.647813888,2
57667,16017,Idaho,Bonner,2003,9.067547214,2
57668,16017,Idaho,Bonner,2004,8.674695555,2
57669,16017,Idaho,Bonner,2005,10.18963618,2
57670,16017,Idaho,Bonner,2006,9.190877482,2
57671,16017,Idaho,Bonner,2007,8.516098195,2
57672,16017,Idaho,Bonner,2008,8.771581904,2
57673,16017,Idaho,Bonner,2009,9.574725214,2
57674,16017,Idaho,Bonner,2010,9.044634811,2
57675,16017,Idaho,Bonner,2011,7.418518463,2
57676,16019,Idaho,Bonneville,2001,9.990657808,2
57677,16019,Idaho,Bonneville,2002,8.808871211,2
57678,16019,Idaho,Bonneville,2003,6.564615332,2
57679,16019,Idaho,Bonneville,2004,9.103801811,2
57680,16019,Idaho,Bonneville,2005,9.733085447,2
57681,16019,Idaho,Bonneville,2006,8.228704953,2
57682,16019,Idaho,Bonneville,2007,9.4011696,2
57683,16019,Idaho,Bonneville,2008,8.546820098,2
57684,16019,Idaho,Bonneville,2009,7.855845608,2
57685,16019,Idaho,Bonneville,2010,7.443706507,2
57686,16019,Idaho,Bonneville,2011,7.488558101,2
57687,16021,Idaho,Boundary,2001,9.061852866,2
57688,16021,Idaho,Boundary,2002,8.560177405,2
57689,16021,Idaho,Boundary,2003,7.864657375,2
57690,16021,Idaho,Boundary,2004,6.994134623,2
57691,16021,Idaho,Boundary,2005,8.359142638,2
57692,16021,Idaho,Boundary,2006,8.057514195,2
57693,16021,Idaho,Boundary,2007,6.475941353,2
57694,16021,Idaho,Boundary,2008,6.691888951,2
57695,16021,Idaho,Boundary,2009,7.926376027,2
57696,16021,Idaho,Boundary,2010,7.304427847,2
57697,16021,Idaho,Boundary,2011,6.278458071,2
57698,16023,Idaho,Butte,2001,7.584771416,2
57699,16023,Idaho,Butte,2002,6.886725825,2
57700,16023,Idaho,Butte,2003,5.931683956,2
57701,16023,Idaho,Butte,2004,7.132045888,2
57702,16023,Idaho,Butte,2005,7.451583011,2
57703,16023,Idaho,Butte,2006,7.276230134,2
57704,16023,Idaho,Butte,2007,6.284239542,2
57705,16023,Idaho,Butte,2008,6.301423016,2
57706,16023,Idaho,Butte,2009,6.162530923,2
57707,16023,Idaho,Butte,2010,5.690542959,2
57708,16023,Idaho,Butte,2011,5.636839485,2
57709,16025,Idaho,Camas,2001,7.388828923,2
57710,16025,Idaho,Camas,2002,6.907911126,2
57711,16025,Idaho,Camas,2003,6.150830962,2
57712,16025,Idaho,Camas,2004,7.217502536,2
57713,16025,Idaho,Camas,2005,7.274848989,2
57714,16025,Idaho,Camas,2006,8.189638882,2
57715,16025,Idaho,Camas,2007,5.386987167,2
57716,16025,Idaho,Camas,2008,7.146636079,2
57717,16025,Idaho,Camas,2009,5.931733542,2
57718,16025,Idaho,Camas,2010,5.270724981,2
57719,16025,Idaho,Camas,2011,5.336488956,2
57720,16027,Idaho,Canyon,2001,10.97659672,2
57721,16027,Idaho,Canyon,2002,10.01027184,2
57722,16027,Idaho,Canyon,2003,7.945320241,2
57723,16027,Idaho,Canyon,2004,9.607161131,2
57724,16027,Idaho,Canyon,2005,10.1782258,2
57725,16027,Idaho,Canyon,2006,9.611238362,2
57726,16027,Idaho,Canyon,2007,8.781536049,2
57727,16027,Idaho,Canyon,2008,9.320197104,2
57728,16027,Idaho,Canyon,2009,9.180492301,2
57729,16027,Idaho,Canyon,2010,8.147863934,2
57730,16027,Idaho,Canyon,2011,10.72506758,2
57731,16029,Idaho,Caribou,2001,9.637345014,2
57732,16029,Idaho,Caribou,2002,8.966999967,2
57733,16029,Idaho,Caribou,2003,6.338786129,2
57734,16029,Idaho,Caribou,2004,9.628482637,2
57735,16029,Idaho,Caribou,2005,9.788321096,2
57736,16029,Idaho,Caribou,2006,7.572455162,2
57737,16029,Idaho,Caribou,2007,7.628398781,2
57738,16029,Idaho,Caribou,2008,7.605625041,2
57739,16029,Idaho,Caribou,2009,7.521747345,2
57740,16029,Idaho,Caribou,2010,6.993974107,2
57741,16029,Idaho,Caribou,2011,6.516985559,2
57742,16031,Idaho,Cassia,2001,9.466669636,2
57743,16031,Idaho,Cassia,2002,8.781825471,2
57744,16031,Idaho,Cassia,2003,6.943288773,2
57745,16031,Idaho,Cassia,2004,9.081848678,2
57746,16031,Idaho,Cassia,2005,8.916540786,2
57747,16031,Idaho,Cassia,2006,7.766896603,2
57748,16031,Idaho,Cassia,2007,8.094637301,2
57749,16031,Idaho,Cassia,2008,7.573326708,2
57750,16031,Idaho,Cassia,2009,7.574162241,2
57751,16031,Idaho,Cassia,2010,6.92802397,2
57752,16031,Idaho,Cassia,2011,7.043432052,2
57753,16033,Idaho,Clark,2001,8.020499586,2
57754,16033,Idaho,Clark,2002,7.007189142,2
57755,16033,Idaho,Clark,2003,6.47395789,2
57756,16033,Idaho,Clark,2004,6.947630721,2
57757,16033,Idaho,Clark,2005,7.451284819,2
57758,16033,Idaho,Clark,2006,7.175545397,2
57759,16033,Idaho,Clark,2007,6.658652071,2
57760,16033,Idaho,Clark,2008,6.801568626,2
57761,16033,Idaho,Clark,2009,6.555707855,2
57762,16033,Idaho,Clark,2010,6.087680425,2
57763,16033,Idaho,Clark,2011,5.864435315,2
57764,16035,Idaho,Clearwater,2001,9.874247745,2
57765,16035,Idaho,Clearwater,2002,8.77999131,2
57766,16035,Idaho,Clearwater,2003,7.069179151,2
57767,16035,Idaho,Clearwater,2004,8.180071137,2
57768,16035,Idaho,Clearwater,2005,9.547584622,2
57769,16035,Idaho,Clearwater,2006,8.872642381,2
57770,16035,Idaho,Clearwater,2007,8.215187353,2
57771,16035,Idaho,Clearwater,2008,7.664403768,2
57772,16035,Idaho,Clearwater,2009,8.384420901,2
57773,16035,Idaho,Clearwater,2010,8.054553929,2
57774,16035,Idaho,Clearwater,2011,6.909032334,2
57775,16037,Idaho,Custer,2001,6.499946433,2
57776,16037,Idaho,Custer,2002,6.053414595,2
57777,16037,Idaho,Custer,2003,5.654077019,2
57778,16037,Idaho,Custer,2004,6.393964464,2
57779,16037,Idaho,Custer,2005,7.035010164,2
57780,16037,Idaho,Custer,2006,8.44620843,2
57781,16037,Idaho,Custer,2007,5.625007016,2
57782,16037,Idaho,Custer,2008,5.887068077,2
57783,16037,Idaho,Custer,2009,5.94095966,2
57784,16037,Idaho,Custer,2010,5.443691605,2
57785,16037,Idaho,Custer,2011,5.419376134,2
57786,16039,Idaho,Elmore,2001,8.925567252,2
57787,16039,Idaho,Elmore,2002,8.513034082,2
57788,16039,Idaho,Elmore,2003,7.44785571,2
57789,16039,Idaho,Elmore,2004,8.445911995,2
57790,16039,Idaho,Elmore,2005,8.588776263,2
57791,16039,Idaho,Elmore,2006,9.23021777,2
57792,16039,Idaho,Elmore,2007,7.181406997,2
57793,16039,Idaho,Elmore,2008,8.180545765,2
57794,16039,Idaho,Elmore,2009,7.105418263,2
57795,16039,Idaho,Elmore,2010,6.210997438,2
57796,16039,Idaho,Elmore,2011,6.73743197,2
57797,16041,Idaho,Franklin,2001,10.28211288,2
57798,16041,Idaho,Franklin,2002,9.831917677,2
57799,16041,Idaho,Franklin,2003,7.207933392,2
57800,16041,Idaho,Franklin,2004,11.39497888,2
57801,16041,Idaho,Franklin,2005,10.20962232,2
57802,16041,Idaho,Franklin,2006,6.649888515,2
57803,16041,Idaho,Franklin,2007,7.557346584,2
57804,16041,Idaho,Franklin,2008,7.691502194,2
57805,16041,Idaho,Franklin,2009,8.619252496,2
57806,16041,Idaho,Franklin,2010,8.249315282,2
57807,16041,Idaho,Franklin,2011,7.436817008,2
57808,16043,Idaho,Fremont,2001,9.592325921,2
57809,16043,Idaho,Fremont,2002,8.316381753,2
57810,16043,Idaho,Fremont,2003,7.033376197,2
57811,16043,Idaho,Fremont,2004,8.022861298,2
57812,16043,Idaho,Fremont,2005,8.61651943,2
57813,16043,Idaho,Fremont,2006,7.763188304,2
57814,16043,Idaho,Fremont,2007,8.191423173,2
57815,16043,Idaho,Fremont,2008,7.916976555,2
57816,16043,Idaho,Fremont,2009,7.154728279,2
57817,16043,Idaho,Fremont,2010,6.793779066,2
57818,16043,Idaho,Fremont,2011,6.639984882,2
57819,16045,Idaho,Gem,2001,10.11222825,2
57820,16045,Idaho,Gem,2002,9.447158458,2
57821,16045,Idaho,Gem,2003,7.687463436,2
57822,16045,Idaho,Gem,2004,9.283571224,2
57823,16045,Idaho,Gem,2005,9.901692416,2
57824,16045,Idaho,Gem,2006,11.76695633,2
57825,16045,Idaho,Gem,2007,9.372907271,2
57826,16045,Idaho,Gem,2008,8.490305448,2
57827,16045,Idaho,Gem,2009,8.029744101,2
57828,16045,Idaho,Gem,2010,7.081268888,2
57829,16045,Idaho,Gem,2011,8.659717156,2
57830,16047,Idaho,Gooding,2001,8.775449992,2
57831,16047,Idaho,Gooding,2002,8.21332986,2
57832,16047,Idaho,Gooding,2003,6.888764929,2
57833,16047,Idaho,Gooding,2004,8.373147885,2
57834,16047,Idaho,Gooding,2005,8.563437896,2
57835,16047,Idaho,Gooding,2006,8.236829863,2
57836,16047,Idaho,Gooding,2007,8.016675096,2
57837,16047,Idaho,Gooding,2008,8.033876992,2
57838,16047,Idaho,Gooding,2009,7.317501742,2
57839,16047,Idaho,Gooding,2010,6.62989663,2
57840,16047,Idaho,Gooding,2011,7.110269373,2
57841,16049,Idaho,Idaho,2001,9.395675047,2
57842,16049,Idaho,Idaho,2002,8.732094863,2
57843,16049,Idaho,Idaho,2003,7.921443668,2
57844,16049,Idaho,Idaho,2004,8.031379391,2
57845,16049,Idaho,Idaho,2005,10.20496507,2
57846,16049,Idaho,Idaho,2006,9.990304466,2
57847,16049,Idaho,Idaho,2007,10.35618858,2
57848,16049,Idaho,Idaho,2008,7.490724467,2
57849,16049,Idaho,Idaho,2009,8.031313515,2
57850,16049,Idaho,Idaho,2010,7.380158384,2
57851,16049,Idaho,Idaho,2011,7.355113885,2
57852,16051,Idaho,Jefferson,2001,10.224102,2
57853,16051,Idaho,Jefferson,2002,8.769781649,2
57854,16051,Idaho,Jefferson,2003,6.847051951,2
57855,16051,Idaho,Jefferson,2004,8.72607553,2
57856,16051,Idaho,Jefferson,2005,9.344572386,2
57857,16051,Idaho,Jefferson,2006,8.109340677,2
57858,16051,Idaho,Jefferson,2007,9.397727063,2
57859,16051,Idaho,Jefferson,2008,8.437384492,2
57860,16051,Idaho,Jefferson,2009,7.681190926,2
57861,16051,Idaho,Jefferson,2010,7.321631701,2
57862,16051,Idaho,Jefferson,2011,7.512347986,2
57863,16053,Idaho,Jerome,2001,9.35549843,2
57864,16053,Idaho,Jerome,2002,8.655795452,2
57865,16053,Idaho,Jerome,2003,6.941210759,2
57866,16053,Idaho,Jerome,2004,8.774685549,2
57867,16053,Idaho,Jerome,2005,9.019404479,2
57868,16053,Idaho,Jerome,2006,8.107553123,2
57869,16053,Idaho,Jerome,2007,8.584348184,2
57870,16053,Idaho,Jerome,2008,7.918121281,2
57871,16053,Idaho,Jerome,2009,7.641131115,2
57872,16053,Idaho,Jerome,2010,6.967666373,2
57873,16053,Idaho,Jerome,2011,7.448563901,2
57874,16055,Idaho,Kootenai,2001,9.949064592,2
57875,16055,Idaho,Kootenai,2002,10.64882689,2
57876,16055,Idaho,Kootenai,2003,9.344635252,2
57877,16055,Idaho,Kootenai,2004,9.722859926,2
57878,16055,Idaho,Kootenai,2005,10.82000421,2
57879,16055,Idaho,Kootenai,2006,9.558865085,2
57880,16055,Idaho,Kootenai,2007,9.883460099,2
57881,16055,Idaho,Kootenai,2008,9.851070587,2
57882,16055,Idaho,Kootenai,2009,10.59519642,2
57883,16055,Idaho,Kootenai,2010,10.22325385,2
57884,16055,Idaho,Kootenai,2011,8.220314518,2
57885,16057,Idaho,Latah,2001,10.23718695,2
57886,16057,Idaho,Latah,2002,9.207344512,2
57887,16057,Idaho,Latah,2003,6.3823928,2
57888,16057,Idaho,Latah,2004,9.02716874,2
57889,16057,Idaho,Latah,2005,10.17739398,2
57890,16057,Idaho,Latah,2006,9.249844858,2
57891,16057,Idaho,Latah,2007,8.57437714,2
57892,16057,Idaho,Latah,2008,8.408458842,2
57893,16057,Idaho,Latah,2009,9.119729718,2
57894,16057,Idaho,Latah,2010,8.643347378,2
57895,16057,Idaho,Latah,2011,7.086755384,2
57896,16059,Idaho,Lemhi,2001,7.491766921,2
57897,16059,Idaho,Lemhi,2002,6.861410386,2
57898,16059,Idaho,Lemhi,2003,7.196144304,2
57899,16059,Idaho,Lemhi,2004,7.20814406,2
57900,16059,Idaho,Lemhi,2005,8.28694494,2
57901,16059,Idaho,Lemhi,2006,8.759199723,2
57902,16059,Idaho,Lemhi,2007,9.841599318,2
57903,16059,Idaho,Lemhi,2008,6.81813976,2
57904,16059,Idaho,Lemhi,2009,6.957275647,2
57905,16059,Idaho,Lemhi,2010,6.851259425,2
57906,16059,Idaho,Lemhi,2011,6.871367405,2
57907,16061,Idaho,Lewis,2001,9.760816616,2
57908,16061,Idaho,Lewis,2002,8.685158825,2
57909,16061,Idaho,Lewis,2003,6.129601833,2
57910,16061,Idaho,Lewis,2004,8.059213967,2
57911,16061,Idaho,Lewis,2005,9.58714514,2
57912,16061,Idaho,Lewis,2006,8.817624753,2
57913,16061,Idaho,Lewis,2007,7.918665211,2
57914,16061,Idaho,Lewis,2008,7.341525623,2
57915,16061,Idaho,Lewis,2009,8.118149526,2
57916,16061,Idaho,Lewis,2010,7.498701567,2
57917,16061,Idaho,Lewis,2011,6.680388584,2
57918,16063,Idaho,Lincoln,2001,8.766796556,2
57919,16063,Idaho,Lincoln,2002,8.172988197,2
57920,16063,Idaho,Lincoln,2003,6.670245553,2
57921,16063,Idaho,Lincoln,2004,8.26425909,2
57922,16063,Idaho,Lincoln,2005,8.511524844,2
57923,16063,Idaho,Lincoln,2006,7.915649458,2
57924,16063,Idaho,Lincoln,2007,6.960036671,2
57925,16063,Idaho,Lincoln,2008,7.207608768,2
57926,16063,Idaho,Lincoln,2009,6.793112389,2
57927,16063,Idaho,Lincoln,2010,6.112446953,2
57928,16063,Idaho,Lincoln,2011,6.250766715,2
57929,16065,Idaho,Madison,2001,10.08862273,2
57930,16065,Idaho,Madison,2002,8.682300803,2
57931,16065,Idaho,Madison,2003,6.867537578,2
57932,16065,Idaho,Madison,2004,8.499635762,2
57933,16065,Idaho,Madison,2005,9.139817978,2
57934,16065,Idaho,Madison,2006,7.93940563,2
57935,16065,Idaho,Madison,2007,8.855600751,2
57936,16065,Idaho,Madison,2008,8.18312659,2
57937,16065,Idaho,Madison,2009,7.471716192,2
57938,16065,Idaho,Madison,2010,7.144832877,2
57939,16065,Idaho,Madison,2011,7.168311644,2
57940,16067,Idaho,Minidoka,2001,9.646831364,2
57941,16067,Idaho,Minidoka,2002,8.840204825,2
57942,16067,Idaho,Minidoka,2003,7.035931548,2
57943,16067,Idaho,Minidoka,2004,8.930144085,2
57944,16067,Idaho,Minidoka,2005,9.111876899,2
57945,16067,Idaho,Minidoka,2006,8.014683282,2
57946,16067,Idaho,Minidoka,2007,8.484282285,2
57947,16067,Idaho,Minidoka,2008,7.998561262,2
57948,16067,Idaho,Minidoka,2009,7.660573868,2
57949,16067,Idaho,Minidoka,2010,7.038089151,2
57950,16067,Idaho,Minidoka,2011,7.170192121,2
57951,16069,Idaho,Nez Perce,2001,9.940981981,2
57952,16069,Idaho,Nez Perce,2002,9.019691433,2
57953,16069,Idaho,Nez Perce,2003,5.985355447,2
57954,16069,Idaho,Nez Perce,2004,8.646043,2
57955,16069,Idaho,Nez Perce,2005,9.972200877,2
57956,16069,Idaho,Nez Perce,2006,9.198868148,2
57957,16069,Idaho,Nez Perce,2007,8.728599148,2
57958,16069,Idaho,Nez Perce,2008,8.306774765,2
57959,16069,Idaho,Nez Perce,2009,8.876526066,2
57960,16069,Idaho,Nez Perce,2010,8.265933085,2
57961,16069,Idaho,Nez Perce,2011,7.161143395,2
57962,16071,Idaho,Oneida,2001,9.740380063,2
57963,16071,Idaho,Oneida,2002,9.116433504,2
57964,16071,Idaho,Oneida,2003,6.983649901,2
57965,16071,Idaho,Oneida,2004,10.05374689,2
57966,16071,Idaho,Oneida,2005,8.993871918,2
57967,16071,Idaho,Oneida,2006,7.389060255,2
57968,16071,Idaho,Oneida,2007,7.260192027,2
57969,16071,Idaho,Oneida,2008,7.324169781,2
57970,16071,Idaho,Oneida,2009,7.708758447,2
57971,16071,Idaho,Oneida,2010,7.123623605,2
57972,16071,Idaho,Oneida,2011,6.621403896,2
57973,16073,Idaho,Owyhee,2001,9.903881712,2
57974,16073,Idaho,Owyhee,2002,9.082862729,2
57975,16073,Idaho,Owyhee,2003,7.661157063,2
57976,16073,Idaho,Owyhee,2004,8.91541365,2
57977,16073,Idaho,Owyhee,2005,9.176936408,2
57978,16073,Idaho,Owyhee,2006,8.766083126,2
57979,16073,Idaho,Owyhee,2007,7.1382164,2
57980,16073,Idaho,Owyhee,2008,7.506344224,2
57981,16073,Idaho,Owyhee,2009,7.413312323,2
57982,16073,Idaho,Owyhee,2010,6.296817036,2
57983,16073,Idaho,Owyhee,2011,7.386461227,2
57984,16075,Idaho,Payette,2001,10.04089625,2
57985,16075,Idaho,Payette,2002,9.286991838,2
57986,16075,Idaho,Payette,2003,7.559479866,2
57987,16075,Idaho,Payette,2004,9.106371292,2
57988,16075,Idaho,Payette,2005,9.775188323,2
